8.000000000000000000e+00,7.052173913043478137e+01,3.533202200067420762e+01,7.695652173913043903e+00,3.100000000000000000e+01,-3.041236514978196137e-01,7.329116746854285047e+00,2.212500000000000000e+01,1.029585798816567976e+00,4.078613693998308504e-02,4.940711462450593783e-01
1.100000000000000000e+01,1.890000000000000000e+02,9.621141493417692914e+01,1.078260869565217384e+01,5.700000000000000000e+01,-3.542536500980005831e-01,1.037764232956761390e+01,2.254545454545454675e+01,1.021097046413502074e+00,2.921404562683259376e-02,2.687747035573122001e-01
7.000000000000000000e+00,8.595652173913043725e+01,4.385044652086283179e+01,6.739130434782608425e+00,4.700000000000000000e+01,-2.768766181414228367e-01,6.685226129277358709e+00,2.214285714285714235e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.015810276679841917e-01
8.000000000000000000e+00,9.926086956521739069e+01,4.941127713690869427e+01,7.826086956521739246e+00,4.400000000000000000e+01,-3.029456011831582751e-01,7.520448876365567692e+00,2.250000000000000000e+01,1.011627906976744207e+00,1.155990752073983441e-02,2.411067193675890397e-01
7.000000000000000000e+00,9.404347826086956275e+01,4.652318899886922310e+01,6.739130434782608425e+00,4.500000000000000000e+01,-2.764847408420318398e-01,6.426742051101631326e+00,2.214285714285714235e+01,1.013513513513513598e+00,1.342158485015628420e-02,4.743083003952567878e-01
9.000000000000000000e+00,1.576521739130434696e+02,7.762708565235121227e+01,8.869565217391304657e+00,5.700000000000000000e+01,-3.238009952110190715e-01,8.050079311126218329e+00,2.266666666666666785e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.094861660079050114e-01
8.000000000000000000e+00,1.669565217391304373e+02,8.477696849588205907e+01,7.869565217391304657e+00,5.500000000000000000e+01,-2.998216121239375420e-01,7.531750662398162710e+00,2.262500000000000000e+01,1.005780346820809301e+00,5.780346820809248269e-03,2.094861660079050114e-01
7.000000000000000000e+00,1.035652173913043441e+02,5.697274155798025674e+01,6.826086956521739246e+00,4.700000000000000000e+01,-2.769361668241460128e-01,6.661039403370720535e+00,2.242857142857142705e+01,1.020000000000000018e+00,1.973154362416107074e-02,1.501976284584979893e-01
1.000000000000000000e+01,1.297826086956521863e+02,6.510408206845623624e+01,9.652173913043478493e+00,4.300000000000000000e+01,-3.417609282048995611e-01,9.100479583475518552e+00,2.219999999999999929e+01,1.033018867924528239e+00,6.051596172762229581e-02,4.189723320158101338e-01
8.000000000000000000e+00,1.094782608695652186e+02,5.633896565773460452e+01,7.869565217391304657e+00,4.700000000000000000e+01,-3.041399791426336874e-01,6.790559782969723734e+00,2.262500000000000000e+01,1.011560693641618602e+00,1.149348030649280372e-02,1.185770750988142525e-01
8.000000000000000000e+00,1.426521739130434696e+02,7.396596803177438062e+01,7.869565217391304657e+00,5.400000000000000000e+01,-3.022337322308701890e-01,7.202832493357160359e+00,2.262500000000000000e+01,1.011560693641618602e+00,2.312138728323698614e-02,1.185770750988142525e-01
9.000000000000000000e+00,1.640869565217391255e+02,7.939940064090149008e+01,8.869565217391304657e+00,5.700000000000000000e+01,-3.228343414265319455e-01,8.409063099411337561e+00,2.266666666666666785e+01,1.005128205128205110e+00,5.128205128205129068e-03,2.094861660079050114e-01
1.100000000000000000e+01,1.690869565217391255e+02,8.318648985779879013e+01,1.082608695652173836e+01,5.600000000000000000e+01,-3.537947966991810134e-01,1.039443556115286960e+01,2.263636363636363669e+01,1.016806722689075571e+00,2.503279792929830050e-02,4.229249011857707519e-01
1.000000000000000000e+01,1.594782608695652186e+02,8.174064837544381135e+01,9.869565217391304657e+00,5.300000000000000000e+01,-3.403009354181069646e-01,9.387235004773682334e+00,2.269999999999999929e+01,1.004608294930875667e+00,4.608294930875574298e-03,2.094861660079050114e-01
9.000000000000000000e+00,1.213913043478260931e+02,6.158714382551750788e+01,8.826086956521738358e+00,5.200000000000000000e+01,-3.227433729263535778e-01,8.207595779326791074e+00,2.255555555555555713e+01,1.015463917525773141e+00,1.530366967576518404e-02,2.411067193675889564e-01
1.000000000000000000e+01,1.166521739130434838e+02,5.891411985073325042e+01,9.478260869565216851e+00,4.800000000000000000e+01,-3.449380471380446567e-01,9.024832755156559472e+00,2.180000000000000071e+01,1.019230769230769162e+00,1.895206243032330692e-02,3.517786561264822365e-01
1.100000000000000000e+01,1.520000000000000000e+02,7.862396118695160396e+01,1.021739130434782616e+01,6.000000000000000000e+01,-3.613067046785616854e-01,9.105537165077599582e+00,2.136363636363636331e+01,1.017857142857142794e+00,2.658552210121717038e-02,4.505928853754939678e-01
1.100000000000000000e+01,1.773913043478260931e+02,8.934038032889860403e+01,1.078260869565217384e+01,4.300000000000000000e+01,-3.535416105236323658e-01,1.035409296729085327e+01,2.254545454545454675e+01,1.012658227848101333e+00,1.255095473074447666e-02,2.687747035573121446e-01
1.000000000000000000e+01,1.265652173913043441e+02,6.554029023637883711e+01,9.043478260869564522e+00,5.000000000000000000e+01,-3.480762646786901282e-01,7.614377322467734466e+00,2.080000000000000071e+01,1.030303030303030276e+00,2.953391785879096523e-02,4.071146245059287239e-01
7.000000000000000000e+00,7.556521739130434412e+01,4.025354426739285429e+01,6.826086956521739246e+00,3.200000000000000000e+01,-2.770134731103400250e-01,6.887007583016234058e+00,2.242857142857142705e+01,1.013333333333333419e+00,1.324384787472036341e-02,2.411067193675890397e-01
8.000000000000000000e+00,1.230000000000000000e+02,6.031357453117227152e+01,7.956521739130434590e+00,5.000000000000000000e+01,-3.028651606970124144e-01,7.189572062761731885e+00,2.287500000000000000e+01,1.005714285714285783e+00,5.714285714285713413e-03,4.347826086956521618e-02
1.000000000000000000e+01,1.097826086956521721e+02,5.512956352723606557e+01,9.652173913043478493e+00,3.600000000000000000e+01,-3.416637468604696859e-01,9.378771022068388419e+00,2.219999999999999929e+01,1.023584905660377409e+00,2.313779844406689892e-02,6.007905138339920681e-01
