1.000000000000000000e+00,1.526086956521739069e+01,7.293941391844876776e+00,1.000000000000000000e+00,2.800000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,6.065217391304347672e+01,3.291256833111322777e+01,2.956521739130434590e+00,5.700000000000000000e+01,-1.400310184987823836e-01,2.835630460903141525e+00
3.000000000000000000e+00,4.195652173913043725e+01,2.313886588890012774e+01,2.869565217391304213e+00,4.500000000000000000e+01,-1.410827276396323937e-01,2.227143445409536238e+00
1.000000000000000000e+00,1.869565217391304301e+01,1.009696076058486547e+01,1.000000000000000000e+00,4.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,4.656521739130435122e+01,2.635737965827773266e+01,2.913043478260869623e+00,4.300000000000000000e+01,-1.401045974062775090e-01,2.937194674977829489e+00
3.000000000000000000e+00,4.104347826086956275e+01,2.253780311321315466e+01,2.869565217391304213e+00,4.500000000000000000e+01,-1.405981495130469161e-01,2.482672452741785385e+00
4.000000000000000000e+00,3.317391304347825809e+01,1.863196708961398329e+01,3.260869565217391131e+00,4.100000000000000000e+01,-1.817253893601183112e-01,2.710214241763159393e+00
2.000000000000000000e+00,3.200000000000000000e+01,1.734411086848160721e+01,2.000000000000000000e+00,4.400000000000000000e+01,-9.713381120977235272e-02,1.907744392721117288e+00
3.000000000000000000e+00,4.013043478260869534e+01,2.038338081474060104e+01,2.826086956521739246e+00,3.700000000000000000e+01,-1.407180662349462319e-01,2.701040416928516485e+00
3.000000000000000000e+00,4.139130434782608603e+01,2.089092697894293238e+01,2.869565217391304213e+00,4.100000000000000000e+01,-1.404084070418009089e-01,2.650374421096389099e+00
1.000000000000000000e+00,1.230434782608695699e+01,1.040294880663736521e+01,9.565217391304348116e-01,3.600000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.234782608695652151e+01,8.299007036179766317e+00,1.000000000000000000e+00,3.400000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,2.660869565217391397e+01,1.392753691737990707e+01,2.956521739130434590e+00,2.900000000000000000e+01,-1.407256316078649705e-01,2.810588978082438683e+00
3.000000000000000000e+00,5.395652173913043725e+01,2.701931676154801565e+01,2.956521739130434590e+00,4.500000000000000000e+01,-1.398074290692330746e-01,2.898287591251873963e+00
2.000000000000000000e+00,2.713043478260869534e+01,1.575755042057352817e+01,2.000000000000000000e+00,4.100000000000000000e+01,-9.708018209679386556e-02,1.839271013711073932e+00
2.000000000000000000e+00,2.926086956521739069e+01,1.464494138944895774e+01,1.913043478260869623e+00,3.200000000000000000e+01,-9.681724810156787375e-02,1.957004881088378889e+00
